Name,ISIN,FTSE100,FTSE250,post_date,pre_twenty_pd,pre_five_pd,pre_three_pd,pre_one_pd,post_three_pd,post_five_pd,post_ten_pd,post_twenty_pd,diff_twenty_three,diff_twenty_five,diff_twenty_ten,diff_twenty_twenty,diff_five_three,diff_five_five,diff_five_ten,diff_five_twenty,diff_three_three,diff_three_five,diff_three_ten,diff_three_twenty,diff_one_three,diff_one_five,diff_one_ten,diff_one_twenty
BH Macro (GBP),GG00BQBFY362,,-1.0,2017-06-19,20.36,20.389998000000002,20.369996,19.600005,19.139998000000002,18.979996,19.039993,18.800003,-1.2200019999999974,-1.3800039999999996,-1.3200070000000004,-1.5599969999999992,-1.25,-1.4100020000000022,-1.350005000000003,-1.5899950000000018,-1.2299979999999984,-1.3900000000000006,-1.3300030000000014,-1.5699930000000002,-0.4600069999999974,-0.6200089999999996,-0.5600120000000004,-0.8000019999999992
Coats Group,GB00B4YZN328,,1.0,2017-06-19,0.69999985,0.7275,0.7325,0.76749985,0.77599991,0.7599998499999999,0.77249985,0.7549998499999999,0.07600006000000004,0.05999999999999994,0.07250000000000001,0.05499999999999994,0.04849990999999998,0.032499849999999886,0.04499984999999995,0.02749984999999988,0.043499909999999975,0.02749984999999988,0.03999984999999995,0.022499849999999877,0.008500060000000031,-0.007500000000000062,0.0050000000000000044,-0.012500000000000067
Debenhams,GB00B126KH97,,-1.0,2017-06-19,0.50249985,0.46799988,0.47149994,0.45699997,0.44249985,0.44499985,0.4275,0.43,-0.06,-0.057499999999999996,-0.07499984999999998,-0.07249984999999998,-0.025500030000000007,-0.023000030000000005,-0.04049987999999999,-0.037999879999999986,-0.029000090000000034,-0.02650009000000003,-0.043999940000000015,-0.04149994000000001,-0.014500120000000005,-0.012000120000000003,-0.029499969999999986,-0.026999969999999984
FDM Group Holdings,GB00BLWDVP51,,1.0,2017-06-19,7.85,7.585,7.524997600000001,7.56,7.67,7.845,7.6649976,7.6,-0.17999999999999972,-0.004999999999999893,-0.18500239999999923,-0.25,0.08499999999999996,0.2599999999999998,0.07999760000000045,0.01499999999999968,0.1450023999999992,0.320002399999999,0.13999999999999968,0.07500239999999891,0.11000000000000032,0.28500000000000014,0.1049976000000008,0.040000000000000036
G4S,GB00B01FLG62,1.0,-1.0,2017-06-19,3.2259985999999996,3.3079981,3.2689991,3.2119996,3.3259985999999997,3.2959986,3.2669995999999997,3.2979980999999996,0.10000000000000009,0.07000000000000028,0.041001000000000065,0.0719995,0.018000499999999864,-0.01199949999999994,-0.04099850000000016,-0.010000000000000231,0.05699949999999987,0.026999500000000065,-0.001999500000000154,0.028998999999999775,0.11399899999999974,0.08399899999999993,0.054999999999999716,0.08599849999999964
Hikma Pharmaceuticals,GB00B0LCW083,-1.0,1.0,2017-06-19,17.36,16.410003,16.729996,16.429993,15.96,15.92,14.289998,13.979998,-1.3999999999999986,-1.4399999999999995,-3.070001999999999,-3.3800019999999993,-0.4500029999999988,-0.49000299999999974,-2.120004999999999,-2.4300049999999995,-0.769995999999999,-0.8099959999999999,-2.4399979999999992,-2.7499979999999997,-0.4699929999999988,-0.5099929999999997,-2.139994999999999,-2.4499949999999995
Intu Properties,GB0006834344,-1.0,1.0,2017-06-19,2.6549975999999997,2.6619995999999997,2.7139990999999997,2.68,2.6689990999999997,2.7109986,2.6679980999999997,2.7409985999999997,0.0140015,0.05600100000000019,0.01300049999999997,0.086001,0.006999500000000047,0.04899900000000024,0.005998500000000018,0.07899900000000004,-0.04499999999999993,-0.0030004999999997395,-0.04600099999999996,0.026999500000000065,-0.011000900000000424,0.030998599999999765,-0.012001900000000454,0.06099859999999957
Keller,GB0004866223,,-1.0,2017-06-19,8.6,8.765,9.1,8.67,8.8999976,9.1049976,8.7349976,8.7899976,0.2999976000000011,0.5049976000000012,0.13499760000000016,0.18999759999999988,0.13499760000000016,0.33999760000000023,-0.030002400000000762,0.024997599999998954,-0.20000239999999891,0.004997600000001157,-0.36500239999999984,-0.3100024000000001,0.2299976000000008,0.4349976000000009,0.06499759999999988,0.1199975999999996
Melrose Industries,GB00BNGDN821,,1.0,2017-06-19,2.2875004000000003,2.4125004000000003,2.4624995999999997,2.4925004,2.6119996,2.5249995999999997,2.4049997,2.4049997,0.32449919999999954,0.23749919999999936,0.11749929999999953,0.11749929999999953,0.19949919999999954,0.11249919999999936,-0.007500700000000471,-0.007500700000000471,0.1495000000000002,0.0625,-0.057499899999999826,-0.057499899999999826,0.11949919999999992,0.03249919999999973,-0.0875007000000001,-0.0875007000000001
Pershing Square Holdings,GG00BPFJTF46,,1.0,2017-06-19,15.61,15.550001,15.61,15.62,15.4,15.220001,15.07,13.94,-0.20999999999999908,-0.38999899999999954,-0.5399999999999991,-1.67,-0.1500009999999996,-0.33000000000000007,-0.4800009999999997,-1.6100010000000005,-0.20999999999999908,-0.38999899999999954,-0.5399999999999991,-1.67,-0.21999999999999886,-0.3999989999999993,-0.5499999999999989,-1.6799999999999997
Segro,GB00B5ZN1N88,1.0,-1.0,2017-06-19,4.893999099999999,4.9869996,5.0299976,5.0349976,4.9479980999999995,4.9729981,4.8649976,4.945998599999999,0.05399900000000013,0.07899900000000049,-0.02900149999999968,0.051999499999999976,-0.039001500000000355,-0.0140015,-0.12200200000000017,-0.04100100000000051,-0.08199950000000022,-0.05699949999999987,-0.16500000000000004,-0.08399900000000038,-0.08699950000000012,-0.06199949999999976,-0.16999999999999993,-0.08899900000000027
Sirius Minerals,GB00B0DG3H29,,1.0,2017-06-19,0.27999985,0.33249985,0.33499985,0.32499985,0.32749985,0.32399994,0.28429993,0.30089997,0.04749999999999999,0.04400008999999999,0.004300079999999984,0.020900120000000022,-0.0050000000000000044,-0.00849991,-0.04819992000000001,-0.03159987999999997,-0.007500000000000007,-0.010999910000000002,-0.05069992000000001,-0.03409987999999997,0.0025000000000000022,-0.0009999099999999927,-0.04069992,-0.024099879999999962
SVG Capital,GB0007892358,,-1.0,2017-06-19,7.38,7.3699976000000005,7.385,7.42,7.39,7.42,16.440003,16.949996000000002,0.009999999999999787,0.040000000000000036,9.060003000000002,9.569996000000003,0.0200023999999992,0.05000239999999945,9.0700054,9.579998400000001,0.004999999999999893,0.03500000000000014,9.055003000000001,9.564996000000002,-0.03000000000000025,0.0,9.020003,9.529996000000002
TBC Bank Group,GB00BYT18307,,1.0,2017-06-19,16.029998,18.11,17.429993,17.309998,16.690003,16.399993,16.649993,16.289993,0.6600050000000017,0.3699949999999994,0.6199949999999994,0.259995,-1.4199969999999986,-1.710007000000001,-1.460007000000001,-1.8200070000000004,-0.7399899999999988,-1.0300000000000011,-0.7800000000000011,-1.1400000000000006,-0.6199949999999994,-0.9100050000000017,-0.6600050000000017,-1.0200050000000012
Brown (N.) Group,GB00B1P6ZR11,,-1.0,2017-03-20,2.2220002,2.099,2.026,2.1479998,2.1225004000000003,2.1575002,2.1049995999999997,2.25,-0.0994997999999998,-0.06450000000000022,-0.11700060000000034,0.027999799999999908,0.023500400000000088,0.05850019999999967,0.00599959999999955,0.1509999999999998,0.09650040000000049,0.13150020000000007,0.07899959999999995,0.2240000000000002,-0.025499399999999728,0.009500399999999853,-0.043000200000000266,0.10200019999999999
Capita,GB00B23K0M20,-1.0,1.0,2017-03-20,5.14,5.68,5.765,5.7049976000000004,5.59,5.6999976000000006,5.585,5.6649976,0.4500000000000002,0.5599976000000009,0.4450000000000003,0.5249976000000007,-0.08999999999999986,0.019997600000000837,-0.09499999999999975,-0.015002399999999305,-0.17499999999999982,-0.06500239999999913,-0.17999999999999972,-0.10000239999999927,-0.11499760000000059,-0.004999999999999893,-0.11999760000000048,-0.040000000000000036
CMC Markets,GB00B14SKR37,,-1.0,2017-03-20,1.1680002,1.3579998,1.3190003,1.3695002,1.2725,1.2224998999999999,1.1999997,1.1850004,0.10449979999999992,0.05449969999999982,0.03199949999999996,0.01700020000000002,-0.08549980000000001,-0.13549990000000012,-0.15800009999999998,-0.17299939999999991,-0.04650029999999994,-0.09650040000000004,-0.1190005999999999,-0.13399989999999984,-0.09700020000000009,-0.1470003000000002,-0.16950050000000005,-0.1844998
Dixons Carphone,GB00B4Y7R145,-1.0,1.0,2017-03-20,2.9939991,3.05,3.0379981,3.0169995999999997,3.1479980999999997,3.1409985999999996,3.0819995999999996,3.3299976,0.15399899999999977,0.14699949999999973,0.0880004999999997,0.3359985000000001,0.09799809999999987,0.09099859999999982,0.031999599999999795,0.2799976000000002,0.10999999999999988,0.10300049999999983,0.044001499999999805,0.2919995000000002,0.13099850000000002,0.12399899999999997,0.06499999999999995,0.31299800000000033
International Personal Finance,GB00B1YKG049,,-1.0,2017-03-20,1.8299999,1.7069997000000001,1.7049999,1.7539997,1.63,1.6400004000000001,1.67,1.6024999,-0.19999990000000012,-0.18999949999999988,-0.15999990000000008,-0.22750000000000004,-0.07699970000000023,-0.06699929999999998,-0.03699970000000019,-0.10449980000000014,-0.07499990000000012,-0.06499949999999988,-0.034999900000000084,-0.10250000000000004,-0.12399970000000016,-0.11399929999999991,-0.08399970000000012,-0.15149980000000007
Northgate,GB00B41H7391,,1.0,2017-03-20,5.5,5.35,5.604997600000001,5.5799976000000004,5.5349976000000005,5.51,5.4499976000000006,5.255,0.03499760000000052,0.009999999999999787,-0.05000239999999945,-0.2450000000000001,0.18499760000000087,0.16000000000000014,0.09999760000000091,-0.09499999999999975,-0.07000000000000028,-0.09499760000000101,-0.15500000000000025,-0.3499976000000009,-0.04499999999999993,-0.06999760000000066,-0.1299999999999999,-0.32499760000000055
Rentokil Initial,GB00B082RF11,1.0,-1.0,2017-03-20,2.3839998,2.4320002,2.4589997,2.4759998,2.441,2.4510003,2.4630001999999998,2.4399995999999997,0.057000200000000056,0.06700050000000024,0.07900039999999997,0.05599979999999993,0.00899979999999978,0.019000099999999964,0.030999999999999694,0.007999399999999657,-0.017999700000000285,-0.007999400000000101,0.004000499999999629,-0.01900010000000041,-0.034999800000000025,-0.02499949999999984,-0.012999600000000111,-0.03600020000000015
Sanne Group,JE00BVRZ8S85,,1.0,2017-03-20,6.774997600000001,6.609997600000001,6.59,6.6,6.465,6.4149976,6.925,7.05,-0.3099976000000009,-0.3600000000000003,0.1500023999999991,0.2750023999999991,-0.14499760000000084,-0.19500000000000028,0.3150023999999991,0.4400023999999991,-0.125,-0.17500239999999945,0.33499999999999996,0.45999999999999996,-0.1349999999999998,-0.18500239999999923,0.3250000000000002,0.4500000000000002
Scottish Mortgage Inv Tst,GB00BLDYK618,1.0,-1.0,2017-03-20,3.5279980999999996,3.5749975999999997,3.5429980999999997,3.6199975999999996,3.5779981,3.5609985999999996,3.68,3.645,0.050000000000000266,0.03300049999999999,0.15200190000000058,0.11700190000000044,0.0030005000000001836,-0.013999000000000095,0.1050024000000005,0.07000240000000035,0.03500000000000014,0.018000499999999864,0.13700190000000045,0.10200190000000031,-0.041999499999999745,-0.058999000000000024,0.060002400000000566,0.025002400000000424
Syncona,GG00B8P59C08,,1.0,2017-03-20,1.4300004000000002,1.4575004999999999,1.4224995999999999,1.4700002,1.4460001,1.4540004,1.4619999000000001,1.4650002,0.01599969999999984,0.0239999999999998,0.03199949999999996,0.0349997999999998,-0.011500399999999855,-0.003500099999999895,0.004499400000000264,0.007499700000000109,0.023500500000000146,0.031500800000000106,0.039500300000000266,0.04250060000000011,-0.02400010000000008,-0.01599980000000012,-0.00800029999999996,-0.0050000000000001155
ConvaTec Group,GB00BD3VFW73,1.0,,2016-12-19,2.3500004000000003,2.4499997,2.4399995999999997,2.3400002,2.3129998,2.3690004,2.4309998,2.4180002,-0.03700060000000027,0.018999999999999684,0.08099939999999961,0.0679997999999995,-0.13699989999999973,-0.08099929999999977,-0.018999899999999847,-0.03199949999999996,-0.12699979999999966,-0.07099919999999971,-0.00899979999999978,-0.02199939999999989,-0.027000399999999924,0.02900020000000003,0.09099959999999996,0.07799999999999985
Countrywide,GB00BK5V9445,,-1.0,2016-12-19,1.9759997999999999,1.7559995000000002,1.7899999,1.7419996,1.7650004000000001,1.7325,1.8900004000000001,1.7075004999999999,-0.21099939999999973,-0.24349979999999993,-0.08599939999999973,-0.2684993,0.009000899999999978,-0.02349950000000023,0.13400089999999998,-0.04849900000000029,-0.02499949999999984,-0.05749990000000005,0.10000050000000016,-0.08249940000000011,0.023000800000000154,-0.009499600000000052,0.14800080000000015,-0.034499100000000116
DFS Furniture,GB00BTC0LB89,,-1.0,2016-12-19,2.2030000999999997,2.1829996,2.1899995999999997,2.1599999,2.2250004000000003,2.2025004,2.25,2.2775002,0.02200030000000064,-0.0004996999999997698,0.046999900000000316,0.07450010000000029,0.04200080000000028,0.019500799999999874,0.06700039999999996,0.09450059999999993,0.03500080000000061,0.0125008000000002,0.06000040000000029,0.08750060000000026,0.06500050000000046,0.04250050000000005,0.09000010000000014,0.11750030000000011
Ferrexpo,GB00B1XH2C03,,1.0,2016-12-19,1.1599998999999999,1.4825,1.46,1.3874997,1.3839998,1.335,1.3159999999999998,1.3409997000000002,0.22399990000000014,0.1750001000000001,0.15600009999999997,0.18099980000000038,-0.09850019999999993,-0.14749999999999996,-0.1665000000000001,-0.1415002999999997,-0.07600019999999996,-0.125,-0.14400000000000013,-0.11900029999999973,-0.0034999000000000002,-0.05249970000000004,-0.07149970000000017,-0.046499999999999764
Laird,GB00B1VNST91,,-1.0,2016-12-19,1.4209995,1.5389994999999999,1.545,1.5469999,1.5249996,1.5574999,1.6549996999999999,1.4624996,0.10400009999999993,0.13650040000000008,0.23400019999999988,0.04150009999999993,-0.013999899999999954,0.018500400000000194,0.1160002,-0.07649989999999995,-0.02000040000000003,0.01249990000000012,0.10999969999999992,-0.08250040000000003,-0.022000300000000195,0.010499999999999954,0.10799979999999976,-0.0845003000000002
NCC Group,GB00B01QGK86,,-1.0,2016-12-19,1.9680004,2.0469999000000003,1.8450002,1.7250004,1.7674999,1.8225002000000001,1.9825,1.96,-0.20050049999999997,-0.14550019999999986,0.014499599999999946,-0.008000400000000019,-0.2795000000000003,-0.2244997000000002,-0.06449990000000039,-0.08699990000000035,-0.07750030000000008,-0.022499999999999964,0.13749979999999984,0.11499979999999987,0.04249949999999991,0.09749980000000003,0.25749959999999983,0.23499959999999986
NewRiver REIT,GB00BD7XPJ64,,1.0,2016-12-19,3.21,3.3424975999999997,3.3575,3.3125,3.3999976,3.4339991,3.4179980999999997,3.3189990999999996,0.18999759999999988,0.2239990999999999,0.20799809999999974,0.10899909999999968,0.05750000000000011,0.09150150000000012,0.07550049999999997,-0.02349850000000009,0.04249759999999991,0.07649909999999993,0.06049809999999978,-0.03850090000000028,0.08749759999999984,0.12149909999999986,0.1054980999999997,0.006499099999999647
Nostrum Oil & Gas,GB00BQVVS097,,1.0,2016-12-19,4.1999976,4.47,4.6324976,4.2124976,3.9899975999999997,3.9479981,4.4569996,4.795,-0.20999999999999996,-0.2519994999999997,0.25700199999999995,0.5950024000000003,-0.48000240000000005,-0.5220018999999998,-0.013000400000000134,0.3250000000000002,-0.6425000000000001,-0.6844994999999998,-0.17549800000000015,0.16250240000000016,-0.22250000000000014,-0.2644994999999999,0.24450199999999978,0.5825024000000001
Polymetal International,JE00B6T5S470,-1.0,1.0,2016-12-19,7.819997600000001,7.465,8.055,7.7449976000000005,8.0649976,8.3,9.085,9.255,0.24499999999999922,0.48000240000000005,1.2650024000000002,1.4350024000000001,0.5999976,0.8350000000000009,1.620000000000001,1.790000000000001,0.009997600000000162,0.245000000000001,1.0300000000000011,1.200000000000001,0.3199999999999994,0.5550024000000002,1.3400024000000004,1.5100024000000003
Smurfit Kappa Group,IE00B1RR8406,1.0,-1.0,2016-12-19,20.880005,21.850007,21.580002,21.970002,22.229996,22.384995,23.154999,24.100007,1.3499909999999993,1.5049899999999994,2.2749939999999995,3.220002000000001,0.37998899999999836,0.5349879999999985,1.3049919999999986,2.25,0.6499939999999995,0.8049929999999996,1.5749969999999998,2.520005000000001,0.25999399999999895,0.41499299999999906,1.1849969999999992,2.1300050000000006
Travis Perkins,GB00BK9RKT01,-1.0,1.0,2016-12-19,14.159998,14.069998,14.22,14.479998,14.64,14.64,14.989998,14.659998,0.4800020000000007,0.4800020000000007,0.8300000000000001,0.5,0.5700020000000006,0.5700020000000006,0.9199999999999999,0.5899999999999999,0.41999999999999993,0.41999999999999993,0.7699979999999993,0.4399979999999992,0.16000200000000042,0.16000200000000042,0.5099999999999998,0.17999999999999972
Berkeley Group Holdings,GB00BLJNXL82,-1.0,1.0,2016-09-19,24.869996,26.279998,25.759992999999998,25.529998,25.990005,25.460005000000002,25.699996000000002,24.059998,1.1200089999999996,0.590009000000002,0.8300000000000018,-0.8099980000000002,-0.28999299999999906,-0.8199929999999966,-0.5800019999999968,-2.219999999999999,0.2300120000000021,-0.2999879999999955,-0.05999699999999564,-1.6999949999999977,0.46000700000000094,-0.06999299999999664,0.1699980000000032,-1.4699999999999989
Circassia Pharmaceuticals,GB00BJVD3B28,,-1.0,2016-09-19,0.93799988,0.95299988,0.8999998499999999,0.94999985,0.9424998499999999,0.9725,0.9524998499999999,0.9225,0.004499969999999909,0.03450012000000002,0.014499969999999918,-0.015499880000000021,-0.010500030000000105,0.01950012000000001,-0.0005000300000000957,-0.030499880000000035,0.04249999999999998,0.0725001500000001,0.05249999999999999,0.022500150000000052,-0.007500000000000062,0.022500150000000052,0.0024999999999999467,-0.027499849999999992
GVC Holdings,IM00B5VQMV65,,1.0,2016-09-19,7.024997600000001,7.109997600000001,7.255,7.189997600000001,7.545,7.375,7.479997600000001,7.345,0.5200023999999992,0.35000239999999927,0.45500000000000007,0.320002399999999,0.43500239999999923,0.2650023999999993,0.3700000000000001,0.23500239999999906,0.29000000000000004,0.1200000000000001,0.2249976000000009,0.08999999999999986,0.35500239999999916,0.18500239999999923,0.29000000000000004,0.15500239999999899
Hunting,GB0004478896,,1.0,2016-09-19,4.6475,4.3725,4.175,4.2025,4.4609986,4.31,4.7899975999999995,5.555,-0.18650140000000004,-0.33750000000000036,0.14249759999999956,0.9074999999999998,0.08849860000000032,-0.0625,0.4174975999999999,1.1825,0.2859986000000001,0.1349999999999998,0.6149975999999997,1.38,0.25849860000000024,0.10749999999999993,0.5874975999999998,1.3525
Pendragon,GB00B1JQBT10,,-1.0,2016-09-19,0.32669983,0.33039994,0.30569993,0.31799988,0.3075,0.3075,0.2925,0.27749985,-0.01919983000000003,-0.01919983000000003,-0.03419983000000004,-0.04919998000000003,-0.022899940000000008,-0.022899940000000008,-0.03789994000000002,-0.05290009000000001,0.001800069999999987,0.001800069999999987,-0.013199930000000026,-0.028200080000000016,-0.010499880000000017,-0.010499880000000017,-0.02549988000000003,-0.04050003000000002
